,date,pred,true
2019,2022-12-29,6976.513,7007.351
2020,2022-12-30,6917.8994,6795.5225
2021,2022-12-31,6642.9155,6575.758
2022,2023-01-01,6440.7837,6424.499
2023,2022-12-27,7002.1343,6741.5703
2024,2022-12-28,6991.179,7141.863
2025,2022-12-29,7074.977,7007.351
2026,2022-12-30,6968.177,6795.5225
2027,2022-12-31,6624.7773,6575.758
2028,2023-01-01,6435.281,6424.499
2029,2023-01-02,6955.0327,6531.9624
2030,2022-12-28,6801.4736,7141.863
2031,2022-12-29,6920.2793,7007.351
2032,2022-12-30,6978.3145,6795.5225
2033,2022-12-31,6655.2954,6575.758
2034,2023-01-01,6472.9824,6424.499
2035,2023-01-02,6956.963,6531.9624
2036,2023-01-03,7054.417,7273.784
2037,2022-12-29,7100.3296,7007.351
2038,2022-12-30,7052.708,6795.5225
2039,2022-12-31,6756.5854,6575.758
2040,2023-01-01,6536.002,6424.499
2041,2023-01-02,6930.0986,6531.9624
2042,2023-01-03,7172.031,7273.784
2043,2023-01-04,7141.9277,7314.861
2044,2022-12-30,6949.366,6795.5225
2045,2022-12-31,6759.506,6575.758
2046,2023-01-01,6455.2905,6424.499
2047,2023-01-02,6695.4883,6531.9624
2048,2023-01-03,7160.5684,7273.784
2049,2023-01-04,7125.0024,7314.861
2050,2023-01-05,7061.534,6837.7
2051,2022-12-31,6707.1875,6575.758
2052,2023-01-01,6379.569,6424.499
2053,2023-01-02,6461.612,6531.9624
2054,2023-01-03,7056.1406,7273.784
2055,2023-01-04,7046.2974,7314.861
2056,2023-01-05,7060.5176,6837.7
2057,2023-01-06,7078.02,6784.0356
2058,2023-01-01,6226.2495,6424.499
2059,2023-01-02,6315.913,6531.9624
2060,2023-01-03,6945.21,7273.784
2061,2023-01-04,6939.7427,7314.861
2062,2023-01-05,6962.1577,6837.7
2063,2023-01-06,6930.9927,6784.0356
2064,2023-01-07,6756.5845,6397.1084
2065,2023-01-02,6568.4814,6531.9624
2066,2023-01-03,7088.2524,7273.784
2067,2023-01-04,7020.4795,7314.861
2068,2023-01-05,7056.553,6837.7
2069,2023-01-06,7051.0864,6784.0356
2070,2023-01-07,6850.5005,6397.1084
2071,2023-01-08,6520.384,5968.841
2072,2023-01-03,7110.945,7273.784
2073,2023-01-04,7154.6514,7314.861
2074,2023-01-05,7110.3994,6837.7
2075,2023-01-06,7079.8057,6784.0356
2076,2023-01-07,6847.072,6397.1084
2077,2023-01-08,6504.5254,5968.841
2078,2023-01-09,6632.3667,6846.109
2079,2023-01-04,7255.747,7314.861
2080,2023-01-05,7198.3955,6837.7
2081,2023-01-06,7137.764,6784.0356
2082,2023-01-07,6907.266,6397.1084
2083,2023-01-08,6535.8506,5968.841
2084,2023-01-09,6646.7305,6846.109
2085,2023-01-10,7120.834,7067.402
2086,2023-01-05,7224.1504,6837.7
2087,2023-01-06,7111.101,6784.0356
2088,2023-01-07,6803.0854,6397.1084
2089,2023-01-08,6524.015,5968.841
2090,2023-01-09,6846.777,6846.109
2091,2023-01-10,7181.5527,7067.402
2092,2023-01-11,7183.19,7342.152
2093,2023-01-06,6871.37,6784.0356
2094,2023-01-07,6764.3438,6397.1084
2095,2023-01-08,6443.821,5968.841
2096,2023-01-09,6532.822,6846.109
2097,2023-01-10,6988.2236,7067.402
2098,2023-01-11,6993.6826,7342.152
2099,2023-01-12,7047.7393,7506.213
2100,2023-01-07,6566.178,6397.1084
2101,2023-01-08,6328.1406,5968.841
2102,2023-01-09,6557.989,6846.109
2103,2023-01-10,6955.4395,7067.402
2104,2023-01-11,7028.5986,7342.152
2105,2023-01-12,7064.084,7506.213
2106,2023-01-13,7025.3213,7542.3027
2107,2023-01-08,6240.0337,5968.841
2108,2023-01-09,6930.9443,6846.109
2109,2023-01-10,7030.817,7067.402
2110,2023-01-11,7042.2764,7342.152
2111,2023-01-12,7086.482,7506.213
2112,2023-01-13,6966.963,7542.3027
2113,2023-01-14,6635.6963,7021.9546
2114,2023-01-09,6340.1743,6846.109
2115,2023-01-10,6730.2314,7067.402
2116,2023-01-11,6789.6963,7342.152
2117,2023-01-12,6852.428,7506.213
2118,2023-01-13,6832.2456,7542.3027
2119,2023-01-14,6540.385,7021.9546
2120,2023-01-15,6383.815,7104.458
